internal_id,bartlett_id,common_name,genus,latitude,longitude,color_code
304,808808,Spruce-Norway,Picea,41.690668830,-73.899657280,009b04
305,808809,Pine-Eastern White,Pinus,41.690640196,-73.899841707,009b04
313,808817,Pine-Eastern White,Pinus,41.690538331,-73.899702128,009b04
341,808845,Oak-Northern Red,Quercus,41.689977196,-73.899221371,009b04
345,808849,Pine-Eastern White,Pinus,41.689727870,-73.899400314,009b04
376,808880,Pine-Eastern White,Pinus,41.689049281,-73.899031086,009b04
382,808886,Pine-Eastern White,Pinus,41.688852966,-73.898984657,009b04
389,808893,Pine-Eastern White,Pinus,41.688744019,-73.898855014,009b04
400,808904,Maple-Sugar,Acer,41.688556327,-73.898715367,009b04
424,809644,Pine-Eastern White,Pinus,41.687710425,-73.898335048,009b04
431,809651,Pine-Eastern White,Pinus,41.687898715,-73.898454095,009b04
435,809655,Pine-Eastern White,Pinus,41.688027599,-73.898591049,009b04
440,809660,Pine-Eastern White,Pinus,41.688237457,-73.898616018,009b04
444,809664,Pine-Eastern White,Pinus,41.688403099,-73.898609536,009b04
454,809674,Fir-White,Abies,41.686183807,-73.897897138,009b04
467,809687,Beech-European,Fagus,41.685978143,-73.897143040,009b04
472,809692,Oak-Northern Red,Quercus,41.686534083,-73.897167985,009b04
475,809695,Birch-River,Betula,41.686451047,-73.897402432,009b04
482,809702,Falsecypress-Hinoki,Chamaecyparis,41.686101041,-73.897639873,009b04
493,809713,Falsecypress-Hinoki,Chamaecyparis,41.686045502,-73.897808411,009b04
495,809715,Hornbeam-American,Carpinus,41.686000046,-73.897788285,009b04
499,809719,Falsecypress-Hinoki,Chamaecyparis,41.685959882,-73.897745265,009b04
513,809733,Dogwood-Kousa,Cornus,41.687226308,-73.897481590,009b04
517,809737,Japanese Cryptomeria,Cryptomeria,41.687714056,-73.897644987,009b04
522,810167,Oak-Swamp White,Quercus,41.687804671,-73.897240688,009b04
540,810186,Dogwood-Flowering,Cornus,41.687684865,-73.896804491,009b04
544,810190,Maple-Sugar,Acer,41.687536498,-73.896828861,009b04
555,810201,Fir-Fraser,Abies,41.686852002,-73.896638578,009b04
564,810210,Dogwood-Flowering,Cornus,41.686401090,-73.895906626,009b04
594,810241,Oak-Pin,Quercus,41.685696484,-73.896302954,009b04
595,810242,Maple-Paperbark,Acer,41.685664546,-73.896190388,009b04
607,810254,Hemlock-Canadian,Tsuga,41.685587765,-73.895934413,009b04
610,810257,Hemlock-Canadian,Tsuga,41.685580244,-73.895828357,009b04
615,810262,Yew-Japanese,Taxus,41.685698277,-73.895649743,009b04
617,810264,Yew-Japanese,Taxus,41.685722313,-73.895603472,009b04
623,811283,Maple-Japanese,Acer,41.685840871,-73.895721660,009b04
627,811287,Pine-Eastern White,Pinus,41.685743990,-73.895032113,009b04
630,811290,Oak-Northern Red,Quercus,41.685778641,-73.895266053,009b04
637,811297,Spruce-Norway,Picea,41.685148198,-73.895318192,009b04
639,811299,Spruce-Norway,Picea,41.685113386,-73.895455031,009b04
651,811311,Pine-Eastern White,Pinus,41.685080317,-73.895553063,009b04
672,811332,Pine-Eastern White,Pinus,41.685365758,-73.896085884,009b04
731,812212,Birch-Paper,Betula,41.683686881,-73.896612258,009b04
736,812217,Pine-Eastern White,Pinus,41.683502135,-73.896356173,009b04
737,812218,Elm-Chinese,Ulmus,41.683498023,-73.896269530,009b04
745,812226,Spruce-Colorado Blue,Picea,41.683343984,-73.896081158,ffff00
746,812227,Falsecypress-Chamaecyparis,Chamaecyparis,41.683320241,-73.896114085,009b04
757,812238,Zelkova-Japanese,Zelkova,41.683006451,-73.896346862,009b04
761,812242,Linden,Tilia,41.683264318,-73.896720167,009b04
767,812206,Oak-Northern Red,Quercus,41.685064622,-73.897377043,009b04
793,812270,Maple-Sugar,Acer,41.681647984,-73.895681714,009b04
801,812278,Pine-Eastern White,Pinus,41.681494371,-73.895422404,009b04
810,812287,Zelkova-Japanese,Zelkova,41.682304248,-73.895903844,009b04
812,812289,Zelkova-Japanese,Zelkova,41.682400136,-73.895690705,009b04
817,812294,Oak-Northern Red,Quercus,41.682885386,-73.895964505,009b04
818,812295,Oak-Northern Red,Quercus,41.682981551,-73.896124870,ffff00
822,812299,Zelkova-Japanese,Zelkova,41.681908047,-73.894823656,009b04
845,812322,Spruce-Norway,Picea,41.683035680,-73.895690270,ffff00
856,812333,Maple-Sugar,Acer,41.682947910,-73.895031233,009b04
876,812353,Crabapple,Malus,41.682352707,-73.894798078,009b04
893,812990,Pine-Eastern White,Pinus,41.682314912,-73.894076227,009b04
909,813006,Spruce-Norway,Picea,41.681993273,-73.894482875,009b04
910,813007,Pine-Eastern White,Pinus,41.681981101,-73.894449196,009b04
928,813025,Pine-Eastern White,Pinus,41.681239737,-73.894986675,009b04
936,813033,Crabapple,Malus,41.681247073,-73.894541964,009b04
937,813034,Pine-Eastern White,Pinus,41.681156206,-73.894713732,009b04
955,813052,Spruce-Norway,Picea,41.680894532,-73.893960711,009b04
981,813078,Pine-Eastern White,Pinus,41.682100315,-73.893338136,009b04
986,813083,Pine-Eastern White,Pinus,41.681839788,-73.893445673,009b04
1019,807538,Fir-White,Abies,41.690342474,-73.896073222,009b04
1026,807545,Styrax-Japanese Snowbell,Styrax,41.690046287,-73.895994272,009b04
1032,807551,Oak-Pin,Quercus,41.690260263,-73.894836335,009b04
1036,807555,Dogwood-Flowering,Cornus,41.689940312,-73.895168078,009b04
1063,807582,Oak-English,Quercus,41.689566933,-73.894688567,009b04
1070,807589,Arborvitae-White Cedar,Thuja,41.689155410,-73.893850209,009b04
1087,807606,Yew-English,Taxus,41.688830176,-73.893978501,009b04
1090,807609,Yew-English,Taxus,41.688730925,-73.894305816,009b04
1106,807625,Arborvitae-White Cedar,Thuja,41.688727344,-73.894632902,009b04
1109,807628,Arborvitae-White Cedar,Thuja,41.688772388,-73.894508502,ffff00
1110,807629,Arborvitae-White Cedar,Thuja,41.688849839,-73.894487572,009b04
1113,807632,Arborvitae-White Cedar,Thuja,41.688832522,-73.894384410,009b04
1118,807637,Arborvitae-White Cedar,Thuja,41.688864966,-73.894249175,ffff00
1141,807993,Pine-Eastern White,Pinus,41.688522493,-73.894949508,ffff00
1151,808003,Dogwood-Kousa,Cornus,41.689175090,-73.895362686,009b04
1155,808007,Fir-White,Abies,41.689613207,-73.895240315,009b04
1157,808009,Yew-English,Taxus,41.689888121,-73.894449339,009b04
1172,808024,Spruce-Norway,Picea,41.689775461,-73.893879791,009b04
1177,808029,Hemlock-Canadian,Tsuga,41.689336323,-73.892413378,ffff00
1183,808035,Larch-Common,Larix,41.688992233,-73.892425268,ffff00
1193,808045,Beech-American,Fagus,41.689489549,-73.892123664,009b04
1201,808053,Dogwood-Flowering,Cornus,41.689617196,-73.892562561,009b04
1208,808060,Oak-English,Quercus,41.689951749,-73.893564470,009b04
1223,808075,Hemlock-Canadian,Tsuga,41.690055186,-73.893970295,ff0000
1231,808083,Maple-Norway,Acer,41.690253456,-73.894249828,ffff00
1253,808922,Oak-Pin,Quercus,41.689459980,-73.890293826,ffff00
1271,808940,Birch-River,Betula,41.689360812,-73.891258805,009b04
1274,808943,Maple-Freeman's,Acer,41.689141456,-73.890977332,009b04
1319,808988,Spruce-Norway,Picea,41.689043044,-73.890623805,009b04
1326,808995,Pine-Eastern White,Pinus,41.689024207,-73.891448742,009b04
1344,809013,Linden,Tilia,41.688714345,-73.891040377,009b04
1348,809017,Beech-European,Fagus,41.688547700,-73.890967808,009b04
1356,809025,Pine-Eastern White,Pinus,41.688800363,-73.891406217,009b04
1358,809027,Beech-American,Fagus,41.688794836,-73.891926091,009b04
1359,809028,Birch-Paper,Betula,41.688851386,-73.892079393,009b04
1364,809033,Golden Larch,Pseudolarix,41.689117120,-73.891696543,009b04
1365,809034,Fir-White,Abies,41.689254247,-73.891650643,009b04
1371,809040,Spruce-Norway,Picea,41.688905143,-73.892217488,009b04
1388,809750,Sweetgum-Common,Liquidambar,41.688356747,-73.892656000,009b04
1400,809762,Oak-English,Quercus,41.688738245,-73.892794051,009b04
1418,809780,Magnolia-Sweetbay,Magnolia,41.689095072,-73.892795313,009b04
1433,809795,Pine-Eastern White,Pinus,41.688660418,-73.893027548,009b04
1457,809819,Larch-Common,Larix,41.689444653,-73.895669557,ffff00
1466,809828,Spruce-Norway,Picea,41.689157883,-73.895492943,009b04
1472,809834,Douglas Fir,Pseudotsuga,41.688926952,-73.895688853,009b04
1473,809835,Douglas Fir,Pseudotsuga,41.688786563,-73.895574162,ffff00
1481,809843,Pine-Japanese Black,Pinus,41.688680188,-73.895820507,009b04
1486,809848,Fir-White,Abies,41.689033547,-73.895758389,009b04
1489,809851,Spruce-Norway,Picea,41.689247581,-73.895822671,009b04
1505,810294,Arborvitae-White Cedar,Thuja,41.688002020,-73.895617378,009b04
1519,810308,Fir-White,Abies,41.688371504,-73.895250533,ffff00
1527,810316,Pine-Eastern White,Pinus,41.688323240,-73.894335176,ffff00
1529,810318,Spruce-Tigertail,Picea,41.688414776,-73.894372533,009b04
1541,810330,Pine-Eastern White,Pinus,41.687755782,-73.893577844,009b04
1554,810343,Magnolia-Cucumbertree,Magnolia,41.687517728,-73.893689069,009b04
1570,810359,Birch-River,Betula,41.687867004,-73.893170025,009b04
1573,810362,Birch-River,Betula,41.687780977,-73.893371660,009b04
1576,810365,Maple-Red,Acer,41.687181662,-73.893496614,009b04
1589,810378,Magnolia-Star,Magnolia,41.686551449,-73.894292032,009b04
1602,810991,Cherry-Yoshino,Prunus,41.686887956,-73.893791565,009b04
1604,810993,Cherry-Yoshino,Prunus,41.686865691,-73.893541506,009b04
1606,810995,Pear-Callery,Pyrus,41.686954239,-73.893295479,009b04
1607,810996,Pear-Callery,Pyrus,41.686962486,-73.893282693,009b04
1610,810999,Oak-Northern Red,Quercus,41.686181599,-73.893154782,009b04
1623,811012,Hemlock-Canadian,Tsuga,41.686078412,-73.893807416,ffff00
1624,811013,Hemlock-Canadian,Tsuga,41.686107324,-73.893806441,009b04
1632,811021,Fir-White,Abies,41.686343893,-73.894213465,009b04
1634,811023,Maple-Paperbark,Acer,41.686157049,-73.894417961,009b04
1646,811035,Katsuratree,Cercidiphyllum,41.686184678,-73.894902514,ffff00
1703,811409,Beech-European,Fagus,41.688185616,-73.894030769,009b04
1725,811431,Redbud-Eastern,Cercis,41.687802218,-73.894056187,009b04
1727,811433,Stewartia-Japanese,Stewartia,41.687737469,-73.894145970,009b04
1733,811439,Oak-English,Quercus,41.688062694,-73.892702423,009b04
1734,811440,Sweetgum-Common,Liquidambar,41.686799514,-73.892875190,009b04
1735,811441,Hemlock-Canadian,Tsuga,41.686909494,-73.892896706,ffff00
1738,811444,Pine-Eastern White,Pinus,41.686911606,-73.893071605,009b04
1742,811448,Maple-Red,Acer,41.687299025,-73.893419902,009b04
1749,811455,Arborvitae-White Cedar,Thuja,41.685569990,-73.893143760,009b04
1791,811497,Yellowwood-American,Cladrastis,41.685376584,-73.894118473,ffff00
1797,811503,Tuliptree,Liriodendron,41.685847408,-73.894780264,009b04
1807,811513,Maple-Sugar,Acer,41.685422909,-73.894496138,009b04
1808,811514,Magnolia,Magnolia,41.685317038,-73.894612936,009b04
1827,812369,Cherry,Prunus,41.684649001,-73.895011723,009b04
1844,812386,Pine-Eastern White,Pinus,41.684631694,-73.894613802,009b04
1845,812387,Fir-Balsam,Abies,41.684589763,-73.894493622,009b04
1846,812388,Arborvitae-White Cedar,Thuja,41.684596181,-73.894450276,009b04
1854,812396,Arborvitae-White Cedar,Thuja,41.684649658,-73.893956366,009b04
1873,812415,Douglas Fir,Pseudotsuga,41.684963151,-73.893911363,ffff00
1880,812422,Maple-Sugar,Acer,41.685031703,-73.893978169,009b04
1910,812452,Hemlock-Canadian,Tsuga,41.684536278,-73.893515048,009b04
1919,812461,Hemlock-Canadian,Tsuga,41.684340669,-73.893539188,ffff00
1933,812475,Spruce-Norway,Picea,41.684011783,-73.893694937,009b04
1946,812488,Hemlock-Canadian,Tsuga,41.683908760,-73.894249979,009b04
1960,812502,Maple-Red,Acer,41.684090369,-73.894588985,009b04
1964,813121,Hemlock-Canadian,Tsuga,41.684136184,-73.894491740,ff0000
1976,813133,Hemlock-Canadian,Tsuga,41.684261355,-73.894538811,009b04
1980,813137,Spruce-Norway,Picea,41.684337495,-73.894671938,009b04
1982,813139,Japanese Cryptomeria,Cryptomeria,41.684016748,-73.894720420,009b04
1991,813148,Fir-Balsam,Abies,41.684306424,-73.894831245,009b04
1998,813153,Common Baldcypress,Taxodium,41.683787234,-73.893940130,009b04
2001,813156,Common Baldcypress,Taxodium,41.683761815,-73.894044055,009b04
2007,813162,Tuliptree,Liriodendron,41.683526149,-73.893774049,ffff00
2021,813176,Willow,Salix,41.683987489,-73.895198793,009b04
2024,813179,Willow,Salix,41.684153607,-73.895573822,ffff00
2025,813180,Maple-Red,Acer,41.684186842,-73.895688829,009b04
2046,813103,Maple-Red,Acer,41.681280599,-73.893708823,009b04
2097,817571,Maple-Red,Acer,41.683976632,-73.892430171,009b04
2100,817574,Crabapple,Malus,41.684135380,-73.892365370,009b04
2107,817581,Crabapple,Malus,41.683870327,-73.892131555,009b04
2111,817585,Crabapple,Malus,41.683826645,-73.892367310,009b04
2115,817589,Crabapple,Malus,41.683696731,-73.892382452,009b04
2118,817592,Crabapple,Malus,41.683505877,-73.892354158,855b00
2123,817597,Willow,Salix,41.683250895,-73.893161017,009b04
2125,817599,Crabapple,Malus,41.683327029,-73.892327281,ffff00
2139,817613,Crabapple,Malus,41.683334727,-73.891757023,009b04
2158,817632,Crabapple,Malus,41.683668043,-73.892073342,009b04
2162,817636,Crabapple,Malus,41.683753136,-73.891595090,009b04
2185,817659,Pear-Callery,Pyrus,41.684366962,-73.891861254,009b04
2187,817661,Dogwood-Flowering,Cornus,41.684521785,-73.892055257,009b04
2234,823618,Oak-Northern Red,Quercus,41.683452305,-73.891073786,009b04
2273,823657,Hickory-Pignut,Carya,41.684431134,-73.890347573,009b04
2301,823685,Maple-Shantung,Acer,41.685791440,-73.890268607,009b04
2344,823728,Pine-Eastern White,Pinus,41.686029570,-73.890825030,ffff00
2345,823729,Pine-Eastern White,Pinus,41.686070167,-73.890907078,009b04
2354,823738,Maple-Red,Acer,41.686778174,-73.890772872,009b04
2368,823752,Yew-English,Taxus,41.684232427,-73.904148684,009b04
2369,823753,Yew-English,Taxus,41.684250636,-73.904064143,ffff00
2372,823756,Arborvitae-White Cedar,Thuja,41.684127518,-73.903984122,009b04
2391,823775,Maple-Norway,Acer,41.684711920,-73.903368874,009b04
2396,823780,Maple-Norway,Acer,41.684587199,-73.903715623,009b04
2416,823800,Pine-Eastern White,Pinus,41.686616475,-73.902315353,009b04
137,807498,Maple-Three Flower,Acer,41.688555744,-73.898398473,009b04
271,807966,Spruce-Norway,Picea,41.691125278,-73.899659509,009b04
351,808855,Maple-Red,Acer,41.689811941,-73.899172014,009b04
370,808874,Pine-Eastern White,Pinus,41.689286858,-73.899183033,009b04
384,808888,Spruce-Norway,Picea,41.688870924,-73.898837192,009b04
433,809653,Pine-Eastern White,Pinus,41.687980805,-73.898528007,009b04
442,809662,Pine-Eastern White,Pinus,41.688278060,-73.898741752,009b04
481,809701,Falsecypress-Hinoki,Chamaecyparis,41.686141527,-73.897659910,009b04
533,810178,Maple-Red,Acer,41.687831105,-73.896255192,009b04
685,811345,Magnolia-Star,Magnolia,41.684761666,-73.895457141,009b04
862,812339,Maple-Sugar,Acer,41.682954029,-73.895221459,009b04
864,812341,Crabapple,Malus,41.682918958,-73.895427394,009b04
962,813059,Pine-Eastern White,Pinus,41.680966120,-73.894153151,855b00
1034,807553,Hemlock-Canadian,Tsuga,41.690489073,-73.895050299,009b04
1102,807621,Hemlock-Canadian,Tsuga,41.688805151,-73.894645395,009b04
1154,808006,Fir-White,Abies,41.689527233,-73.895283038,009b04
1230,808082,Pine-Eastern White,Pinus,41.690252539,-73.894182656,ffff00
1273,808942,Birch-River,Betula,41.689186142,-73.890994871,009b04
1279,808948,Pine-Eastern White,Pinus,41.689107119,-73.890850423,009b04
1362,809031,Maple-Freeman's,Acer,41.688963760,-73.891844060,009b04
1448,809810,Dogwood-Flowering,Cornus,41.688390293,-73.893702142,ffff00
1501,810290,Falsecypress-Chamaecyparis,Chamaecyparis,41.688290222,-73.895623202,009b04
1517,810306,Arborvitae-White Cedar,Thuja,41.688246492,-73.895108028,009b04
1551,810340,Pine-Eastern White,Pinus,41.687529975,-73.893663080,ffff00
1581,810370,Spruce-Norway,Picea,41.686936624,-73.894364237,ffff00
1704,811410,Yew-English,Taxus,41.688210255,-73.894194045,009b04
1726,811432,Redbud-Eastern,Cercis,41.687824851,-73.894014846,009b04
1754,811460,Katsuratree,Cercidiphyllum,41.685263339,-73.893129953,009b04
1776,811482,Pine-Eastern White,Pinus,41.685359720,-73.893339240,009b04
1778,811486,Pine-Eastern White,Pinus,41.685286625,-73.893242247,009b04
1780,811484,Hemlock-Canadian,Tsuga,41.685298945,-73.893450763,009b04
1859,812401,Beech-European,Fagus,41.684733309,-73.893898577,009b04
1928,812470,Hemlock-Canadian,Tsuga,41.684218523,-73.893641711,009b04
1961,812503,Spruce-Norway,Picea,41.684143185,-73.894572150,009b04
2016,813171,Willow,Salix,41.683780482,-73.894713207,ffff00
2052,813109,Maple-Norway,Acer,41.681198145,-73.893421436,009b04
2065,813199,Pine-Eastern White,Pinus,41.680947182,-73.893341419,009b04
2084,813218,Pine-Eastern White,Pinus,41.680516512,-73.892360088,009b04
2087,813220,Hickory-Pignut,Carya,41.680352287,-73.892109905,009b04
2161,817635,Arborvitae-White Cedar,Thuja,41.683628951,-73.891865313,ffff00
2245,823629,Pine-Austrian,Pinus,41.683555821,-73.890424808,ffff00
2331,823715,Maple-Sugar,Acer,41.685920575,-73.889515283,009b04
2336,823720,Maple-Sugar,Acer,41.685734688,-73.889425025,009b04
2471,1369628,Dogwood-Cornelian Cherry,Cornus,41.688178673,-73.898098132,009b04
2480,1369646,Oak-Pin,Quercus,41.688620002,-73.896683011,ffff00
2463,1369661,Stewartia-Japanese,Stewartia,41.688929552,-73.897307216,009b04
2526,1456054,Oak,Quercus,41.687574048,-73.890725267,009b04
2503,1456061,Dogwood-Flowering,Cornus,41.686045190,-73.891657779,009b04
2554,1456062,Pine-Eastern White,Pinus,41.687984988,-73.890371456,ffff00
2504,1456064,Dogwood-Flowering,Cornus,41.686054898,-73.891695761,009b04
2556,1456068,Oak-Northern Red,Quercus,41.687976372,-73.890392504,009b04
2532,1456072,Locust-Black,Robinia,41.687582604,-73.890764897,ffff00
2535,1456081,Pine-Eastern White,Pinus,41.687775976,-73.890742486,ff0000
2539,1456093,Pine-Eastern White,Pinus,41.687805050,-73.890535690,ffff00
2519,1456104,Oak-Swamp White,Quercus,41.687219769,-73.890774418,009b04
2565,1456123,Oak-Pin,Quercus,41.689654360,-73.887807724,009b04
2576,1456145,Maple-Norway,Acer,41.689245146,-73.887911539,ffff00
2578,1456149,Pine-Eastern White,Pinus,41.689660447,-73.888611702,ffff00
2667,1456169,Honeylocust-Thornless Common,Gleditsia,41.688365100,-73.903465607,ffff00
2617,1456170,Pine-Eastern White,Pinus,41.686640127,-73.902832155,009b04
2618,1456172,Pine-Eastern White,Pinus,41.686716195,-73.902864437,009b04
2619,1456174,Pine-Eastern White,Pinus,41.686756229,-73.902910163,ffff00
2648,1456183,Tuliptree,Liriodendron,41.688457463,-73.902463777,009b04
2624,1456184,Serviceberry,Amelanchier,41.687086697,-73.902659965,ff0000
2638,1456212,Birch-River,Betula,41.687870889,-73.901408374,ffff00
2639,1456214,Hemlock-Canadian,Tsuga,41.687970818,-73.901494930,ffff00
2641,1456218,Pine-Eastern White,Pinus,41.687916008,-73.901946944,009b04
2719,1456224,Serviceberry,Amelanchier,41.687457096,-73.902574108,ff0000
2726,1456247,Birch-River,Betula,41.687340185,-73.902787998,009b04
2685,1456276,Crabapple,Malus,41.688024829,-73.903605671,ffff00
2716,1456293,Planetree-London,Platanus,41.687448320,-73.902704315,009b04
2692,1456297,Serviceberry,Amelanchier,41.687545850,-73.903742252,ffff00
2753,1780453,Witchhazel,Hamamelis,41.688552900,-73.897140500,009b04
2759,1839774,Oak-Willow,Quercus,41.680107100,-73.895965600,009b04
2766,1887633,Common Baldcypress,Taxodium,41.685180700,-73.893341100,009b04
2770,1936275,Maple-Red,Acer,41.684055300,-73.890655500,009b04
2785,1959346,Birch-River,Betula,41.688579600,-73.894119300,009b04
2798,2012165,Maple-Freeman's,Acer,41.690261800,-73.891120900,009b04
2806,2071994,Willow,Salix,41.686042800,-73.895416300,009b04
2830,2335112,Maple-Sugar,Acer,41.687595400,-73.896545400,009b04
2835,2371066,Poplar-Aspen,Populus,41.684124000,-73.896888700,009b04
2851,2534341,Maple-Red,Acer,41.685340900,-73.897888200,009b04
2855,2571836,Maple-Red,Acer,41.684547400,-73.897674600,009b04
2856,2571837,Kentucky Coffeetree,Gymnocladus,41.684383400,-73.897598300,009b04
2868,2677831,Oak-Scarlet,Quercus,41.683605200,-73.897361800,009b04
2878,2681053,Kentucky Coffeetree,Gymnocladus,41.681518600,-73.895874000,009b04
2882,2697059,Oak-Willow,Quercus,41.683338200,-73.892601000,009b04
2886,2698350,Magnolia,Magnolia,41.686569200,-73.894905100,009b04
2890,2701950,Redbud-Eastern,Cercis,41.689235700,-73.897728000,009b04
2894,2712159,Arborvitae-Green Giant,Thuja,41.691638900,-73.899612400,009b04
2896,2712162,Arborvitae-Green Giant,Thuja,41.691600800,-73.899581900,009b04
2897,2712164,Arborvitae-Green Giant,Thuja,41.691608400,-73.899520900,009b04
2445,1369625,Leyland Cypress,x,41.683497029,-73.894647711,ffff00
2904,2868704,Redbud-Eastern,Cercis,41.689353900,-73.897117600,009b04
2913,2883845,Persimmon-Common,Diospyros,41.684196500,-73.892120400,009b04
